"","Item_Number","Set_Name","Amazon_Price","Year","Pages","unique_pieces","Theme","Pieces","Price","Ages","Minifigures","Packaging","Weight","Availability","Size"
"1564","42103","Dragster",NA,2020,NA,"68","Technic","225",NA,"Ages_7+",NA,"Box","0.35Kg (0.77 lb)","Retail","Small"
"1565","42104","Race Truck",NA,2020,NA,"59","Technic","227",NA,"Ages_7+",NA,"Box","0.35Kg (0.77 lb)","Retail","Small"
"1566","42105","Catamaran",NA,2020,NA,"74","Technic","404",NA,"Ages_8+",NA,"Box","0.87Kg (1.92 lb)","Retail","Small"
"1567","42106","Stunt Show Truck & Bike",NA,2020,NA,"109","Technic","610",NA,"Ages_8+",NA,"Box","0.95Kg (2.09 lb)","Retail","Small"
"1568","42107","Ducati Panigale V4 R",NA,2020,NA,"128","Technic","646",NA,"Ages_10+",NA,"Box","0.91Kg (2 lb)","Retail","Small"
"1569","42108","Mobile Crane",NA,2020,NA,"144","Technic","1292",NA,"Ages_10+",NA,"Box","2.01Kg (4.43 lb)","Retail","Small"
"1570","42109","App-Controlled Top Gear Rally Car",NA,2020,NA,"93","Technic","463",NA,"Ages_9+",NA,"Box","1.1Kg (2.42 lb)","Retail","Small"
"1571","42110","Land Rover Defender",NA,2019,NA,"262","Technic","2573",NA,"Ages_11+",NA,"Box","NA","Retail","Small"
"1572","42111","Dom's Dodge Charger",NA,2020,NA,"172","Technic","1077",NA,"Ages_10+",NA,"Box","1.65Kg (3.63 lb)","Retail - limited","Small"
"1573","42112","Concrete Mixer Truck",NA,2020,NA,"127","Technic","1163",NA,"Ages_10+",NA,"Box","2.08Kg (4.58 lb)","Retail","Small"
"1574","42113","Bell-Boeing V-22 Osprey",NA,2020,NA,"167","Technic","1636",NA,"Ages_11+",NA,"Box","2.44Kg (5.37 lb)","Retail","Small"
"1575","42114","6x6 Volvo Articulated Hauler",NA,2020,NA,"235","Technic","2193",NA,"Ages_11+",NA,"Box","3.62Kg (7.97 lb)","Retail","Small"
"1576","42115","Lamborghini Sián FKP 37",NA,2020,NA,"295","Technic","3696",NA,"Ages_18+",NA,"Box","7.18Kg (15.81 lb)","Retail - limited","Small"
"1577","42117",NA,"€19.12*",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1578","42120",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1579","42123",NA,"€41.43",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1580","42126",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1581","42130",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1582","42131",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1583","42134",NA,"€17.87",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1584","42137",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1585","42140",NA,"€131.95*",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1586","42144",NA,"€98.16",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1587","42148",NA,"€8.15",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1588","42151",NA,"€40.80",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1589","42154",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1590","43170","Moana's Ocean Adventure",NA,2020,NA,"39","Disney","46",NA,"Ages_6+",1,"Box","0.08Kg (0.18 lb)","Retail","Small"
"1591","43172","Elsa's Ice Palace",NA,2019,NA,"236","Disney","701",NA,"Ages_NA",7,"Box","NA","Retail","Small"
"1592","43173","Aurora's Royal Carriage",NA,2020,NA,"35","Disney","62",NA,"Ages_5+",1,"Box","0.1Kg (0.22 lb)","Retail","Small"
"1593","43174","Mulan's Storybook Adventures",NA,2020,NA,"72","Disney","124",NA,"Ages_5+",3,"Box","0.23Kg (0.51 lb)","Retail","Small"
"1594","43175","Anna and Elsa's Storybook Adventures",NA,2020,NA,"71","Disney","133",NA,"Ages_5+",4,"Box","0.24Kg (0.53 lb)","Retail","Small"
"1595","43176","Ariel's Storybook Adventures",NA,2020,NA,"61","Disney","105",NA,"Ages_5+",3,"Box","0.23Kg (0.51 lb)","Retail","Small"
"1596","43177","Belle's Storybook Adventures",NA,2020,NA,"71","Disney","111",NA,"Ages_5+",6,"Box","0.23Kg (0.51 lb)","Retail","Small"
"1597","43178","Cinderella's Castle Celebration",NA,2020,NA,"96","Disney","168",NA,"Ages_4+",1,"Box","0.42Kg (0.93 lb)","Retail","Small"
"1598","43179","Mickey Mouse and Minnie Mouse",NA,2020,NA,"421","Disney","1739",NA,"Ages_18+",NA,"Box","NA","LEGO exclusive","Small"
"1599","43180","Belle's Castle Winter Celebration",NA,2020,NA,"146","Disney","238",NA,"Ages_4+",8,"Box","0.59Kg (1.3 lb)","Retail","Small"
"1600","43181",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1601","43182","Mulan's Training Grounds",NA,2020,NA,"94","Disney","157",NA,"Ages_6+",1,"Box","0.32Kg (0.7 lb)","Retail","Small"
"1602","43183","Moana's Island Home",NA,2020,NA,"121","Disney","202",NA,"Ages_6+",1,"Box","0.36Kg (0.79 lb)","Retail","Small"
"1603","43186",NA,"€23.58*",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1604","43187","Rapunzel's Tower",NA,2020,NA,"185","Disney","369",NA,"Ages_6+",2,"Box","NA","Retail","Small"
"1605","43188","Aurora's Forest Cottage",NA,2020,NA,"163","Disney","300",NA,"Ages_5+",2,"Box","NA","Retail","Small"
"1606","43192",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1607","43195",NA,"€56.73*",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1608","43200",NA,"€38.25*",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1609","43203",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1610","43206",NA,"€56.73",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1611","43209",NA,"€12.11",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1612","43210",NA,"€31.87",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1613","43216",NA,"€50.99",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1614","45025","Coding Express",NA,2018,NA,"109","Education","234",NA,"Ages_2 - 5",6,"Box","NA","Educational","Small"
"1615","45026","Tubes",NA,2020,NA,"49","Education","150",NA,"Ages_3+",NA,"Box","NA","Educational","Small"
"1616","45027","Letters",NA,2020,NA,"33","Education","130",NA,"Ages_3 - 6",NA,"Box","NA","Educational","Small"
"1617","45028","My XL World",NA,2020,NA,"110","Education","480",NA,"Ages_2 - 6",6,"Box","NA","Educational","Small"
"1618","45029","Animals",NA,2020,NA,"59","Education","91",NA,"Ages_NA",NA,"NA","NA","NA","Small"
"1619","45030","People",NA,2020,NA,"44","Education","18",NA,"Ages_NA",26,"NA","NA","NA","Small"
"1620","45601","Large Hub",NA,2020,NA,"2","Education","1",NA,"Ages_NA",NA,"NA","NA","NA","Small"
"1621","45602","Large Angular Motor",NA,2020,NA,"1","Education","1",NA,"Ages_NA",NA,"NA","NA","NA","Small"
"1622","45603","Medium Angular Motor",NA,2020,NA,NA,"Education","1",NA,"Ages_6+",NA,"NA","NA","NA","Small"
"1623","45604","Distance Sensor",NA,2020,NA,"1","Education","1",NA,"Ages_NA",NA,"NA","NA","NA","Small"
"1624","45605","Colour Sensor",NA,2020,NA,"1","Education","1",NA,"Ages_NA",NA,"NA","NA","NA","Small"
"1625","45606","Force Sensor",NA,2020,NA,"1","Education","1",NA,"Ages_NA",NA,"NA","NA","NA","Small"
"1626","45610","Large hub battery",NA,2020,NA,"1","Education","1",NA,"Ages_NA",NA,"NA","NA","NA","Small"
"1627","45611","Micro USB connector cable",NA,2020,NA,"1","Education","1",NA,"Ages_NA",NA,"NA","NA","NA","Small"
"1628","45678","SPIKE Prime Set",NA,2020,NA,"107","Education","528",NA,"Ages_NA",2,"Tub","NA","Educational","Small"
"1629","45680","Expansion Set",NA,2020,NA,"103","Education","603",NA,"Ages_NA",NA,"Box","NA","Educational","Small"
"1630","45806","INTO ORBIT Challenge Kit",NA,2018,NA,"338","Education","1892",NA,"Ages_NA",3,"Box","NA","Educational","Small"
"1631","45807","Mission MOON Inspire Set",NA,2018,NA,"204","Education","693",NA,"Ages_7+",NA,"Box","NA","Educational","Small"
"1632","45808","Mission MOON Discovery Set",NA,2018,NA,NA,"Education","50",NA,"Ages_4 - 6",NA,"Box","NA","Educational","Small"
"1633","45809","City Shaper Challenge Kit",NA,2019,NA,NA,"Education","2238",NA,"Ages_NA",1,"Box","NA","Educational","Small"
"1634","45810","BOOMTOWN BUILD Inspire Set",NA,2019,NA,"206","Education","739",NA,"Ages_7+",NA,"Box","NA","Educational","Small"
"1635","45812","BOOMTOWN BUILD Discovery Set",NA,2019,NA,NA,"Education","78",NA,"Ages_4 - 6",NA,"Box","NA","Educational","Small"
"1636","45813","RePLAY Challenge Kit",NA,2020,NA,"231","Education","1634",NA,"Ages_9+",2,"Box","NA","Educational","Small"
"1637","45814","PLAYMAKERS Explore Set",NA,2020,NA,"216","Education","779",NA,"Ages_7+",NA,"Box","NA","Educational","Small"
"1638","45815","PLAYMAKERS Discover Set",NA,2020,NA,"23","Education","76",NA,"Ages_4 - 6",4,"Box","NA","Educational","Small"
"1639","51515","Robot Inventor",NA,2020,NA,"143","Mindstorms","949",NA,"Ages_10+",NA,"Box","0Kg (0 lb)","Retail - limited","Small"
"1640","60170","Off-Road Chase",NA,2018,NA,"28","City","37",NA,"Ages_5 - 12",2,"Box","NA","Retail","Small"
"1641","60171","Mountain Fugitives",NA,2018,NA,"61","City","88",NA,"Ages_5 - 12",4,"Box","NA","Retail","Small"
"1642","60172","Dirt Road Pursuit",NA,2018,NA,"140","City","297",NA,"Ages_5 - 12",3,"Box","0.6Kg (1.32 lb)","Retail","Small"
"1643","60173","Mountain Arrest",NA,2018,NA,"168","City","303",NA,"Ages_5 - 12",4,"Box","0.76Kg (1.67 lb)","Retail","Small"
"1644","60174","Mountain Police Headquarters",NA,2018,NA,"324","City","663",NA,"Ages_6 - 12",7,"Box","1.73Kg (3.81 lb)","Retail","Small"
"1645","60175","Mountain River Heist",NA,2018,NA,"210","City","387",NA,"Ages_5 - 12",4,"Box","NA","Retail","Small"
"1646","60176","Wild River Escape",NA,2018,NA,"71","City","126",NA,"Ages_5 - 12",2,"Box","0.23Kg (0.51 lb)","Retail","Small"
"1647","60177","Airshow Jet",NA,2018,NA,"53","City","87",NA,"Ages_5 - 12",1,"Box","NA","Retail","Small"
"1648","60178","Speed Record Car",NA,2018,NA,"47","City","78",NA,"Ages_5 - 12",1,"Box","NA","Retail","Small"
"1649","60179","Ambulance Helicopter",NA,2018,NA,"108","City","190",NA,"Ages_5 - 12",3,"Box","0.41Kg (0.9 lb)","Retail","Small"
"1650","60180","Monster Truck",NA,2018,NA,"76","City","192",NA,"Ages_6 - 12",1,"Box","0.38Kg (0.84 lb)","Retail","Small"
"1651","60181","Forest Tractor",NA,2018,NA,"77","City","174",NA,"Ages_5 - 12",1,"Box","0.38Kg (0.84 lb)","Retail","Small"
"1652","60182","Pickup & Caravan",NA,2018,NA,"188","City","344",NA,"Ages_5 - 12",3,"Box","0.65Kg (1.43 lb)","Retail","Small"
"1653","60183","Heavy Cargo Transport",NA,2018,NA,"161","City","310",NA,"Ages_5 - 12",2,"Box","0.59Kg (1.3 lb)","Retail","Small"
"1654","60184","Mining Team",NA,2018,NA,"64","City","82",NA,"Ages_5 - 12",4,"Box","0.13Kg (0.29 lb)","Retail","Small"
"1655","60185","Mining Power Splitter",NA,2018,NA,"85","City","127",NA,"Ages_5 - 12",1,"Box","0.26Kg (0.58 lb)","Retail","Small"
"1656","60186","Mining Heavy Driller",NA,2018,NA,"139","City","294",NA,"Ages_5 - 12",3,"Box","0.78Kg (1.71 lb)","Retail","Small"
"1657","60188","Mining Experts Site",NA,2018,NA,"284","City","883",NA,"Ages_7 - 12",6,"Box","1.89Kg (4.16 lb)","Retail","Small"
"1658","60190","Arctic Ice Glider",NA,2018,NA,"33","City","50",NA,"Ages_5 - 12",1,"Box","0.08Kg (0.17 lb)","Retail","Small"
"1659","60191","Arctic Exploration Team",NA,2018,NA,"49","City","70",NA,"Ages_5 - 12",3,"Box","0.12Kg (0.26 lb)","Retail","Small"
"1660","60192","Arctic Ice Crawler",NA,2018,NA,"80","City","200",NA,"Ages_6 - 12",1,"Box","0.34Kg (0.75 lb)","Retail","Small"
"1661","60193","Arctic Air Transport",NA,2018,NA,"115","City","277",NA,"Ages_6 - 12",2,"Box","0.59Kg (1.3 lb)","Retail","Small"
"1662","60194","Arctic Scout Truck",NA,2018,NA,"150","City","322",NA,"Ages_7 - 12",3,"Box","0.72Kg (1.59 lb)","Retail","Small"
"1663","60195","Arctic Mobile Exploration Base",NA,2018,NA,"257","City","786",NA,"Ages_7 - 12",6,"Box","1.56Kg (3.43 lb)","Retail","Small"
"1664","60196","Arctic Supply Plane",NA,2018,NA,"242","City","707",NA,"Ages_7 - 12",4,"Box","1.21Kg (2.66 lb)","Retail - limited","Small"
"1665","60197","Passenger Train",NA,2018,NA,"165","City","677",NA,"Ages_6 - 12",4,"Box","2.05Kg (4.51 lb)","Retail","Small"
"1666","60198","Cargo Train",NA,2018,NA,"410","City","1226",NA,"Ages_6 - 12",6,"Box","3.03Kg (6.68 lb)","Retail","Small"
"1667","60200","Capital City",NA,2018,NA,"490","City","1211",NA,"Ages_6 - 12",13,"Box","2.42Kg (5.33 lb)","Retail - limited","Small"
"1668","60201","City Advent Calendar",NA,2018,NA,"195","City","313",NA,"Ages_5 - 12",6,"Box","0.43Kg (0.94 lb)","Retail","Small"
"1669","60202","People Pack - Outdoor Adventures",NA,2018,NA,"128","City","164",NA,"Ages_5 - 12",15,"Box","0.29Kg (0.64 lb)","Retail","Small"
"1670","60203","Ski Resort",NA,2019,NA,"356","City","806",NA,"Ages_6+",11,"Box","1.5Kg (3.31 lb)","Retail","Small"
"1671","60204","City Hospital",NA,2018,NA,"362","City","861",NA,"Ages_6 - 12",13,"Box","1.67Kg (3.69 lb)","Retail","Small"
"1672","60205","Tracks",NA,2018,NA,"3","City","20",NA,"Ages_5 - 12",NA,"Box","0.32Kg (0.7 lb)","Retail","Small"
"1673","60206","Jet Patrol",NA,2019,NA,"44","City","54",NA,"Ages_4+",2,"Box","0.14Kg (0.32 lb)","Retail","Small"
"1674","60207","Sky Police Drone Chase",NA,2019,NA,"112","City","192",NA,"Ages_5+",3,"Box","0.35Kg (0.77 lb)","Retail","Small"
"1675","60208","Parachute Arrest",NA,2019,NA,"139","City","218",NA,"Ages_5+",4,"Box","0.48Kg (1.05 lb)","Retail","Small"
"1676","60209","Diamond Heist",NA,2019,NA,"192","City","400",NA,"Ages_6+",4,"Box","0.8Kg (1.76 lb)","Retail","Small"
"1677","60210","Air Base",NA,2019,NA,"270","City","529",NA,"Ages_6+",6,"Box","1.22Kg (2.69 lb)","Retail","Small"
"1678","60212","Barbecue Burn Out",NA,2019,NA,"45","City","64",NA,"Ages_4+",2,"Box","0.13Kg (0.29 lb)","Retail","Small"
"1679","60213","Dock Side Fire",NA,2019,NA,"63","City","97",NA,"Ages_5+",2,"Box","0.25Kg (0.54 lb)","Retail","Small"
"1680","60214","Burger Bar Fire Rescue",NA,2019,NA,"153","City","327",NA,"Ages_5+",3,"Box","0.61Kg (1.34 lb)","Retail","Small"
"1681","60215","Fire Station",NA,2019,NA,"210","City","509",NA,"Ages_5+",4,"Box","1.17Kg (2.57 lb)","Retail","Small"
"1682","60216","Downtown Fire Brigade",NA,2019,NA,"400","City","943",NA,"Ages_6+",7,"Box","1.84Kg (4.06 lb)","Retail","Small"
"1683","60217","Fire Plane",NA,2019,NA,"151","City","363",NA,"Ages_6+",3,"Box","0.76Kg (1.68 lb)","Retail - limited","Small"
"1684","60218","Desert Rally Racer",NA,2019,NA,"45","City","75",NA,"Ages_5+",1,"Box","0.16Kg (0.35 lb)","Retail","Small"
"1685","60219","Construction Loader",NA,2019,NA,"50","City","88",NA,"Ages_5+",1,"Box","0.16Kg (0.34 lb)","Retail","Small"
"1686","60220","Garbage Truck",NA,2019,NA,"52","City","90",NA,"Ages_4+",2,"Box","0.31Kg (0.69 lb)","Retail","Small"
"1687","60221","Diving Yacht",NA,2019,NA,"81","City","148",NA,"Ages_5+",2,"Box","0.34Kg (0.74 lb)","Retail","Small"
"1688","60222","Snow Groomer",NA,2019,NA,"81","City","197",NA,"Ages_6+",2,"Box","0.39Kg (0.85 lb)","Retail","Small"
"1689","60223","Harvester Transport",NA,2019,NA,"166","City","358",NA,"Ages_5+",3,"Box","0.65Kg (1.43 lb)","Retail","Small"
"1690","60224","Satellite Service Mission",NA,2019,NA,"52","City","84",NA,"Ages_5+",1,"Box","0.15Kg (0.34 lb)","Retail","Small"
"1691","60225","Rover Testing Drive",NA,2019,NA,"99","City","202",NA,"Ages_5+",2,"Box","0.36Kg (0.8 lb)","Retail","Small"
"1692","60226","Mars Research Shuttle",NA,2019,NA,"136","City","273",NA,"Ages_5+",2,"Box","0.61Kg (1.34 lb)","Retail","Small"
"1693","60227","Lunar Space Station",NA,2019,NA,"172","City","412",NA,"Ages_6+",5,"Box","0.9Kg (1.98 lb)","Retail","Small"
"1694","60228","Deep Space Rocket and Launch Control",NA,2019,NA,"310","City","837",NA,"Ages_7+",7,"Box","1.83Kg (4.03 lb)","Retail","Small"
"1695","60229","Rocket Assembly & Transport",NA,2019,NA,"364","City","1055",NA,"Ages_7+",8,"Box","2.38Kg (5.23 lb)","Retail","Small"
"1696","60230","People Pack - Space Research and Development",NA,2019,NA,"146","City","209",NA,"Ages_5+",15,"Box","0.15Kg (0.34 lb)","Retail","Small"
"1697","60231","Fire Chief Response Truck",NA,2019,NA,"98","City","201",NA,"Ages_5+",2,"Box","0.38Kg (0.83 lb)","Retail","Small"
"1698","60232","Garage Center",NA,2019,NA,"126","City","234",NA,"Ages_4+",4,"Box","0.62Kg (1.37 lb)","Retail","Small"
"1699","60233","Donut Shop Opening",NA,2019,NA,"369","City","790",NA,"Ages_6+",10,"Box","1.4Kg (3.09 lb)","Retail","Small"
"1700","60234","People Pack - Fun Fair",NA,2019,NA,"138","City","183",NA,"Ages_5+",14,"Box","0.28Kg (0.61 lb)","Retail","Small"
"1701","60235","City Advent Calendar",NA,2019,NA,"164","City","234",NA,"Ages_5+",8,"Box","0.39Kg (0.85 lb)","Retail","Small"
"1702","60236","Straight & T-Junction ",NA,2019,NA,"2","City","2",NA,"Ages_5+",NA,"Shrink-wrapped","0.2Kg (0.44 lb)","Retail","Small"
"1703","60237","Curves & Crossroad",NA,2019,NA,"2","City","2",NA,"Ages_5+",NA,"Shrink-wrapped","0.2Kg (0.44 lb)","Retail","Small"
"1704","60238","Switch Tracks",NA,2018,NA,"4","City","8",NA,"Ages_5 - 12",NA,"Box","0.28Kg (0.62 lb)","Retail","Small"
"1705","60239","Police Patrol Car",NA,2019,NA,"52","City","92",NA,"Ages_5+",1,"Box","0.15Kg (0.33 lb)","Retail - limited","Small"
"1706","60240","Kayak Adventure",NA,2019,NA,"48","City","84",NA,"Ages_5+",1,"Box","0.15Kg (0.33 lb)","Retail - limited","Small"
"1707","60241","Police Dog Unit",NA,2020,NA,"48","City","67",NA,"Ages_4+",2,"Box","0.12Kg (0.28 lb)","Retail","Small"
"1708","60242","Police Highway Arrest",NA,2020,NA,"98","City","185",NA,"Ages_5+",2,"Box","0.33Kg (0.73 lb)","Retail","Small"
"1709","60243","Police Helicopter Chase",NA,2020,NA,"127","City","212",NA,"Ages_5+",4,"Box","0.52Kg (1.16 lb)","Retail","Small"
"1710","60244","Police Helicopter Transport",NA,2020,NA,"162","City","317",NA,"Ages_5+",4,"Box","0.72Kg (1.58 lb)","Retail","Small"
"1711","60245","Police Monster Truck Heist",NA,2020,NA,"198","City","362",NA,"Ages_5+",5,"Box","0.85Kg (1.87 lb)","Retail","Small"
"1712","60246","Police Station",NA,2020,NA,"298","City","743",NA,"Ages_6+",7,"Box","1.85Kg (4.06 lb)","Retail","Small"
"1713","60247","Forest Fire",NA,2020,NA,"49","City","84",NA,"Ages_5+",1,"Box","0.13Kg (0.3 lb)","Retail","Small"
"1714","60248","Fire Helicopter Response",NA,2020,NA,"62","City","93",NA,"Ages_5+",3,"Box","0.25Kg (0.55 lb)","Retail","Small"
"1715","60249","Street Sweeper",NA,2020,NA,"55","City","89",NA,"Ages_5+",1,"Box","0.14Kg (0.31 lb)","Retail","Small"
"1716","60250","Mail Plane",NA,2020,NA,"55","City","74",NA,"Ages_5+",1,"Box","0.15Kg (0.33 lb)","Retail","Small"
"1717","60251","Monster Truck",NA,2020,NA,"34","City","55",NA,"Ages_5+",1,"Box","0.14Kg (0.31 lb)","Retail","Small"
"1718","60252","Construction Bulldozer",NA,2020,NA,"79","City","126",NA,"Ages_4+",2,"Box","0.35Kg (0.78 lb)","Retail","Small"
"1719","60253","Ice-Cream Truck",NA,2020,NA,"112","City","200",NA,"Ages_5+",2,"Box","0.37Kg (0.82 lb)","Retail","Small"
"1720","60254","Race Boat Transporter",NA,2020,NA,"123","City","238",NA,"Ages_5+",2,"Box","0.56Kg (1.24 lb)","Retail","Small"
"1721","60255","Stunt Team",NA,2020,NA,"34","City","62",NA,"Ages_5+",2,"Box","0.1Kg (0.23 lb)","Retail","Small"
"1722","60256","Racing Cars",NA,2020,NA,"101","City","190",NA,"Ages_5+",2,"Box","0.34Kg (0.75 lb)","Retail","Small"
"1723","60257","Service Station",NA,2020,NA,"179","City","354",NA,"Ages_5+",4,"Box","0.7Kg (1.55 lb)","Retail","Small"
"1724","60258","Tuning Workshop",NA,2020,NA,"411","City","897",NA,"Ages_6+",7,"Box","1.63Kg (3.58 lb)","Retail","Small"
"1725","60260","Air Race",NA,2020,NA,"84","City","140",NA,"Ages_5+",3,"Box","0.51Kg (1.11 lb)","Retail","Small"
"1726","60261","Central Airport",NA,2020,NA,"166","City","286",NA,"Ages_4+",6,"Box","0.82Kg (1.81 lb)","Retail","Small"
"1727","60262","Passenger Airplane",NA,2020,NA,"288","City","669",NA,"Ages_6+",9,"Box","1.77Kg (3.9 lb)","Retail","Small"
"1728","60263","Ocean Mini-Submarine",NA,2020,NA,"30","City","41",NA,"Ages_4+",1,"Box","0.13Kg (0.28 lb)","Retail","Small"
"1729","60264","Ocean Exploration Submarine",NA,2020,NA,"132","City","286",NA,"Ages_5+",4,"Box","0.52Kg (1.15 lb)","Retail","Small"
"1730","60265","Ocean Exploration Base",NA,2020,NA,"183","City","497",NA,"Ages_6+",5,"Box","1.1Kg (2.42 lb)","Retail","Small"
"1731","60266","Ocean Exploration Ship",NA,2020,NA,"315","City","745",NA,"Ages_7+",8,"Box","2.28Kg (5.03 lb)","Retail","Small"
"1732","60267","Safari Off-Roader",NA,2020,NA,"86","City","168",NA,"Ages_5+",2,"Box","0.34Kg (0.76 lb)","Retail","Small"
"1733","60268","City Advent Calendar",NA,2020,NA,"183","City","342",NA,"Ages_5+",6,"Box","0.42Kg (0.93 lb)","Retail","Small"
"1734","60270","Police Brick Box",NA,2020,NA,"162","City","301",NA,"Ages_5+",4,"Tub","1Kg (2.21 lb)","Retail","Small"
"1735","60271","Main Square",NA,2020,NA,"511","City","1517",NA,"Ages_6+",15,"Box","3.06Kg (6.74 lb)","LEGO exclusive","Small"
"1736","60272","Elite Police Boat Transport",NA,2020,NA,"107","City","166",NA,"Ages_5+",2,"Box","0.38Kg (0.84 lb)","Retail","Small"
"1737","60273","Elite Police Driller Chase",NA,2020,NA,"87","City","179",NA,"Ages_5+",2,"Box","0.37Kg (0.82 lb)","Retail","Small"
"1738","60274","Elite Police Lighthouse Capture",NA,2020,NA,"108","City","189",NA,"Ages_5+",2,"Box","0.38Kg (0.84 lb)","Retail","Small"
"1739","60277",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1740","60281",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1741","60284",NA,"€15.93*",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1742","60287",NA,"€14.02",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1743","60290",NA,"€43.98*",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1744","60293",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1745","60296",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1746","60299",NA,"€12.75",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1747","60302",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1748","60305",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1749","60309",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1750","60315",NA,"€28.68",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1751","60318",NA,"€6.30",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1752","60321",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1753","60324",NA,"€30.09",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1754","60327",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1755","60330",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1756","60333",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1757","60337",NA,"€97.53",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1758","60340",NA,"€12.11",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1759","60343",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1760","60346",NA,"€35.19",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1761","60349",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1762","60352",NA,"€25.43",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1763","60355",NA,"€18.87",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1764","60358",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1765","60369",NA,"€13.77",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1766","60372",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1767","60375",NA,"€24.86",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
